"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2312304";"";"None";"507.42";"1";"4.32";"32";"O=C(NCCCN1CCOC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2319123";"Inhibition of MAPKAP-K2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311468";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL34241";"ROTTLERIN";"None";"516.55";"2";"5.40";"Rottlerin";"CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"10.20";"0.19";"-0.13";"3.64";"0";"CHEMBL1249806";"Inhibition of His-tagged human MAPKAPK2 expressed in Escherichia coli at 10 uM";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240295";"1";"Scientific Literature";"Biochem J";"2000";"None";""
"CHEMBL525927";"";"None";"386.42";"0";"3.13";"51";"C[C@@H](Nc1c(Nc2ccnc(Nc3cnccn3)c2)c(=O)c1=O)c1ccccc1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"15.00";"0.27";"2.67";"5.32";"0";"CHEMBL1011420";"Inhibition of human recombinant MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136863";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL513154";"";"None";"309.33";"0";"2.30";"24";"CC(Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1O";"IC50";"'='";"33000.0";"nM";"4.48";"";"";"UO_0000065";"14.49";"0.27";"2.18";"4.91";"0";"CHEMBL1011420";"Inhibition of human recombinant MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136863";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL436817";"";"None";"427.27";"1";"5.63";"11";"N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1";"IC50";"'='";"40200.0";"nM";"4.40";"";"";"UO_0000065";"10.29";"0.21";"-1.23";"4.92";"0";"CHEMBL896201";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148782";"1";"Scientific Literature";"J Med Chem";"2007";"None";""
"CHEMBL504547";"";"None";"486.26";"0";"3.66";"89d";"O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"9.71";"0.23";"1.06";"5.16";"0";"CHEMBL1011853";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153424";"1";"Scientific Literature";"J Med Chem";"2009";"None";""
"CHEMBL395592";"";"None";"353.81";"0";"3.92";"52";"CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4cccc(Cl)c4)cc3c21";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"16.64";"0.32";"1.97";"7.96";"0";"CHEMBL923957";"Inhibition of MK2 after 30 mins by DELFIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL246090";"";"None";"440.49";"0";"1.33";"80";"CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4nc(C(=O)NCCC(N)=O)cs4)cc3c21";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"17.43";"0.34";"6.35";"4.83";"0";"CHEMBL923957";"Inhibition of MK2 after 30 mins by DELFIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL248104";"";"None";"306.36";"0";"3.59";"25";"CC1CNC(=O)c2[nH]c3ccc(OCc4ccccc4)cc3c21";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL923957";"Inhibition of MK2 after 30 mins by DELFIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL226321";"";"None";"436.52";"0";"4.00";"36";"O=C(NCCc1ccccc1)c1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1";"IC50";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"16.81";"0.30";"3.34";"8.45";"0";"CHEMBL904788";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143661";"1";"Scientific Literature";"J Med Chem";"2007";"None";""
"CHEMBL226420";"";"None";"323.78";"0";"3.68";"21";"O=C1NCCc2[nH]c(-c3ccnc(-c4cccc(Cl)c4)c3)cc21";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"22.95";"0.44";"3.75";"12.86";"0";"CHEMBL904788";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143661";"1";"Scientific Literature";"J Med Chem";"2007";"None";""
"CHEMBL197603";"";"None";"621.75";"1";"4.48";"20, A-770041";"COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL863894";"Inhibitory activity against MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148543";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL592030";"";"None";"439.55";"0";"4.79";"31b";"NCCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"16.96";"0.32";"2.67";"6.69";"0";"CHEMBL1072653";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153138";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL2443044";"";"None";"454.44";"0";"3.28";"18, NMS-E973";"CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1";"IC50";"'>'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2443993";"Inhibition of MK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2439976";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";""
"CHEMBL562137";"";"None";"389.48";"0";"4.67";"31";"COc1ccccc1-c1ccc2c(ccc3sc4c(c32)NC[C@@H](C)NC4=O)n1";"IC50";"'='";"1040.0";"nM";"5.98";"";"";"UO_0000065";"15.36";"0.29";"1.31";"9.46";"0";"CHEMBL1061560";"Inhibition of MK2 in human U937 cells assessed as blockade of LPS-stimulated TNFalpha production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308006";""
"CHEMBL549585";"";"None";"361.43";"0";"3.45";"30";"C[C@@H]1CNc2c(sc3ccc4nc(-c5cncnc5)ccc4c23)C(=O)N1";"IC50";"'='";"640.0";"nM";"6.19";"";"";"UO_0000065";"17.14";"0.33";"2.74";"7.76";"0";"CHEMBL1061560";"Inhibition of MK2 in human U937 cells assessed as blockade of LPS-stimulated TNFalpha production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308006";""
"CHEMBL455396";"";"None";"318.34";"0";"2.99";"4";"COc1ccc(-c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1";"IC50";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"19.66";"0.36";"3.27";"7.48";"0";"CHEMBL955774";"Inhibition of human MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152141";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";""
"CHEMBL484967";"";"None";"333.44";"0";"3.49";"20";"NCc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1";"IC50";"'>'";"25118.86";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL985025";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138455";"1";"Scientific Literature";"J Med Chem";"2009";"None";""
"CHEMBL2312301";"";"None";"466.59";"0";"3.19";"29";"COc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2319123";"Inhibition of MAPKAP-K2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311468";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL426001";"";"None";"323.78";"0";"3.68";"20";"O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4Cl)c3)cc21";"IC50";"'='";"606.0";"nM";"6.22";"";"";"UO_0000065";"19.20";"0.37";"2.54";"10.76";"0";"CHEMBL904788";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143661";"1";"Scientific Literature";"J Med Chem";"2007";"None";""
"CHEMBL271713";"";"None";"383.48";"0";"2.27";"25h";"CN(C)CC1CNC(=O)c2cc3ccc(C(=O)Nc4nccs4)cc3n2C1";"IC50";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"16.97";"0.33";"4.24";"8.21";"0";"CHEMBL933195";"Inhibition of MK2 by DELFIA assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142274";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";""
"CHEMBL1235213";"";"None";"366.47";"0";"3.34";"(S)-44";"CCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1";"IC50";"'='";"7200.0";"nM";"5.14";"";"";"UO_0000065";"14.03";"0.26";"1.80";"6.81";"0";"CHEMBL2166394";"Inhibition of human MAPKAP-K2 in THP1 cells assessed as inhibition of LPS-induced TNFalpha production incubated 1 hr prior to LPS challenge measured 18 hrs post LPS challenge by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163300";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307574";""
"CHEMBL2163611";"";"None";"376.47";"0";"2.83";"63";"Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc2c(cnn2C)c1";"IC50";"'='";"76.0";"nM";"7.12";"";"";"UO_0000065";"18.91";"0.35";"4.29";"8.47";"0";"CHEMBL2167126";"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163300";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL2163984";"";"None";"360.82";"0";"3.43";"35";"Fc1ccc(Nc2cc(NC3CCCNC3)nc3ccnn23)cc1Cl";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"17.73";"0.35";"2.97";"9.65";"0";"CHEMBL2167126";"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163300";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL2163617";"";"None";"442.57";"1";"5.04";"55";"Cc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccc(OCc2ccccc2)cc1";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"13.91";"0.25";"1.11";"6.88";"0";"CHEMBL2167126";"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163300";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL2163619";"";"None";"336.44";"0";"3.02";"53";"N[C@H]1CC[C@H](Nc2cc(NCc3ccccc3)n3nccc3n2)CC1";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"15.32";"0.28";"2.13";"6.42";"0";"CHEMBL2167126";"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163300";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL2163614";"";"None";"408.51";"0";"3.64";"57";"CCOC(=O)c1cccc(Nc2c(C)c(N[C@H]3CC[C@H](N)CC3)nc3ccnn23)c1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"14.01";"0.26";"2.08";"5.37";"0";"CHEMBL2167126";"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163300";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL261849";"GW632580X";"None";"366.42";"0";"2.83";"GW2580";"COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1959338";"Inhibition of human His-tagged MK2 using K(biotin)KLNRTLSVA as substrate after 2 hrs by scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1955811";"1";"Scientific Literature";"Proc Natl Acad Sci U S A";"2005";"None";""
"CHEMBL225519";"";"None";"213.24";"0";"1.36";"8";"O=C1NCCc2[nH]c(-c3ccncc3)cc21";"IC50";"'='";"171.0";"nM";"6.77";"";"";"UO_0000065";"31.73";"0.58";"5.41";"11.71";"0";"CHEMBL904788";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143661";"1";"Scientific Literature";"J Med Chem";"2007";"None";""
"CHEMBL199528";"";"None";"313.43";"0";"4.16";"9a";"CCCCN(C)C(=O)c1cc2c(-c3ccccc3)[nH]nc2s1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864558";"Inhibitory activity against MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL1783673";"";"None";"323.81";"0";"2.21";"6c";"COc1ccccc1NC(=S)NCc1nc(Cl)cnc1N";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"17.25";"0.36";"3.38";"6.56";"0";"CHEMBL1786602";"Inhibition of MK2 using biotin-LCAYSRALSRQLSSGVSEIRH substrate";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782048";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL3962170";"";"None";"510.97";"2";"6.11";"BDBM235962";"Cc1cnc(-c2ccnc(C(C)(C)C)n2)cc1-n1c(C)cc(OCc2ccc(F)cc2F)c(Cl)c1=O";"IC50";"'='";"18.0";"nM";"7.75";"";"411206";"UO_0000065";"15.16";"0.29";"1.63";"11.08";"0";"CHEMBL3888628";"Inhibition Assay: Kinase reactions is carried out in a 384-well plate (Matrical, MP101-1-PP) in 20 mM HEPES pH 7.5, 10 mM MgCl2, 0.0005% Tween-20, 0.01% BSA, 1 mM DTT, and 2% DMSO. The inhibitor concentration is varied between 0.02-30,000 nM, while the Hsp27 peptide substrate and MgATP are held constant at 1 μM and 10 μM, respectively. Activated p38α is added to a final concentration of 20 pM for reactions with nonphosphorylated 1 nM His6-MK2 in the cascade reaction. For the p38α/PRAK cascade, unactivated GST-PRAK is held constant at 1 nM while p38α is added in to a final concentration of 20 pM. Kinase reactions are incubated at room temperature and quenched after 30 minutes by the addition of stop buffer (180 mM HEPES, 30 mM EDTA, and 0.2% Coating Reagent-3). Under these conditions, approximately 20% of the substrate Hsp27 peptide is phosphorylated. Reactions are initiated by the addition of activated p38α except for preincubation experiments, where reactions are initiated by the addition of Hsp27 peptide and MgATP. Preincubation of p38α with inhibitor or p38α with unactivated His6-MK2 or unactivated GST-PRAK and inhibitor are performed at 2X final assay concentrations at room temperature 240 minutes prior to adding ATP and Hsp27 peptide to initiate catalysis.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886785";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL562194";"";"None";"348.43";"0";"4.86";"24";"C[C@@H]1CNc2c(sc3ccc4oc(-c5ccccc5)cc4c23)C(=O)N1";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"19.58";"0.37";"1.96";"12.57";"0";"CHEMBL1061558";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL552339";"";"None";"360.44";"0";"4.06";"28";"C[C@@H]1CNc2c(sc3ccc4nc(-c5ccncc5)ccc4c23)C(=O)N1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"21.79";"0.41";"3.79";"11.74";"0";"CHEMBL1061558";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL562606";"";"None";"373.48";"0";"4.97";"34";"Cc1ccccc1-c1ccc2c(ccc3sc4c(c32)NC[C@@H](C)NC4=O)n1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"20.14";"0.38";"2.55";"13.93";"0";"CHEMBL1061558";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL1783546";"";"None";"245.74";"0";"0.70";"3a";"CCNC(=S)NCc1nc(Cl)cnc1N";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"19.12";"0.43";"4.00";"6.19";"0";"CHEMBL1786602";"Inhibition of MK2 using biotin-LCAYSRALSRQLSSGVSEIRH substrate";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782048";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL1783545";"";"None";"293.78";"0";"2.20";"1a";"Nc1ncc(Cl)nc1CNC(=S)Nc1ccccc1";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"19.40";"0.41";"3.50";"7.51";"0";"CHEMBL1786602";"Inhibition of MK2 using biotin-LCAYSRALSRQLSSGVSEIRH substrate";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782048";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL550060";"";"None";"305.40";"0";"2.04";"19";"CCNC[C@@H]1CNc2c(sc3ccc(OC)cc23)C(=O)N1";"IC50";"'='";"570.0";"nM";"6.24";"";"";"UO_0000065";"20.45";"0.41";"4.20";"10.01";"0";"CHEMBL1063344";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153489";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL551534";"";"None";"367.47";"0";"3.22";"21";"COc1ccc2sc3c(c2c1)NC[C@@H](CNCc1ccccc1)NC3=O";"IC50";"'='";"570.0";"nM";"6.24";"";"";"UO_0000065";"16.99";"0.33";"3.02";"10.01";"0";"CHEMBL1063344";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153489";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL396919";"";"None";"258.32";"0";"2.21";"15";"COc1ccc2c(c1)c1c(n2C)C(=O)NCC1(C)C";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL923957";"Inhibition of MK2 after 30 mins by DELFIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL437766";"";"None";"288.35";"0";"2.57";"50";"COc1ccc2[nH]c3c(c2c1)CCN(C(C)C)C3C(=O)O";"IC50";"'='";"170000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL922889";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
